Symbol,Company,Sector,Industry,avg. ROI (%) - Max,avg. ROI (%) - 20 Years,avg. ROI (%) - 10 Years,avg. ROI (%) - 5 Years,avg. ROI (%) - 1 Year,avg. ROI (%) - 6 Months,R^2 - Max,R^2 - 20 Years,R^2 - 10 Years,R^2 - 5 Years,R^2 - 1 Year,R^2 - 6 Months,First Date,Last Date
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,17.62247813496678,17.62247813496678,30.264868078616857,22.4364824216843,21.390855557601853,28.580364168309515,0.5807194419355081,0.5807194419355081,0.8844707188734209,0.8907459576603285,0.7288577353796015,0.7493515845105613,2007-04-19,2019-07-18
TROW,T. Rowe Price Group,Financials,Asset Management & Custody Banks,4.964681117539693,5.404683931714627,7.475927356549805,8.68411565734586,-6.204902600988326,35.37323467171723,0.6457652840436128,0.679417312627429,0.744446814440774,0.44249283947315915,0.0524097310192142,0.7746586185680884,1998-01-02,2019-07-18
TTWO,Take-Two Interactive,Communication Services,Interactive Home Entertainment,7.6822204150373885,6.91011308405407,32.44273023568378,48.87526818123216,-22.930919278727725,56.5332572703422,0.38546540586189293,0.29820016569050045,0.9054947120652157,0.9105429145652366,0.3502065613005596,0.5076931461162456,1998-01-02,2019-07-18
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",1.2438970676699412,1.2438970676699412,-2.550347709800871,3.059445819514206,-44.96409348027078,-37.7669879259947,0.050540098485866936,0.050540098485866936,0.10007225243085005,0.08260142970774687,0.8815591839088182,0.7760392714074991,2000-10-06,2019-07-18
TGT,Target Corp.,Consumer Discretionary,General Merchandise Stores,2.555873691686261,3.357684216720336,4.491464749937868,0.6922707347637003,-1.6842280559198564,52.89907681115091,0.31918967199320536,0.46654641861757806,0.5327248059353714,0.005375077561699526,0.002719325047583099,0.6658876055954739,1998-01-02,2019-07-18
TEL,TE Connectivity Ltd.,Information Technology,Electronic Manufacturing Services,13.519431607315102,13.519431607315102,15.416419370566793,10.255759748031146,4.449977886374867,43.93043735602005,0.7745728805182271,0.7745728805182271,0.9174475982084634,0.6189965292055726,0.022273191080941387,0.7338542837864526,2007-06-14,2019-07-18
FTI,TechnipFMC,Energy,Oil & Gas Equipment & Services,1.4579260812917827,1.4579260812917827,-9.447914016455773,-11.644654342518635,-25.741989465980673,12.885899035863858,0.029727065495265048,0.029727065495265048,0.6811122543798348,0.5476365848218565,0.39567044299578347,0.11709046849516336,2001-06-14,2019-07-18
TFX,Teleflex,Health Care,Health Care Equipment,8.842138655590759,9.539146751990145,22.046400259540142,25.81657460295077,32.788043524971755,48.22807021680347,0.7738870165736176,0.7771345691426288,0.9636193324033457,0.9492198443259876,0.6821641136213925,0.6857163225670515,1998-01-02,2019-07-18
TXN,Texas Instruments,Information Technology,Semiconductors,2.2357389025117858,4.174585103746886,18.31998361200966,22.33325499338217,7.676568490909896,25.074010644749634,0.059896145046189224,0.18269187793260544,0.9450594156614486,0.906677144367332,0.08254410777277277,0.435948536517184,1998-01-02,2019-07-18
TXT,Textron Inc.,Industrials,Aerospace & Defense,-2.738224913873044,-2.146456123729401,13.691333360956781,10.036513061291942,-29.645153725869665,-9.676828067825605,0.10435160158081491,0.05557062089244624,0.8756792761020008,0.5485186723036255,0.5631013306598832,0.11464668278524004,1998-01-02,2019-07-18
TMO,Thermo Fisher Scientific,Health Care,Health Care Equipment,13.18411114042024,14.384530240163151,21.224730002231485,19.1290460684157,28.784975551720816,48.22456740441137,0.890117492878791,0.9299229725041802,0.9570323741189819,0.9348255764674508,0.7314558907658728,0.804945030518671,1998-01-02,2019-07-18
TIF,Tiffany & Co.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",5.008668271350136,6.161641010571706,8.682025396134874,4.963664103081777,-29.334755670654545,6.18116577532537,0.4447949381758496,0.5520655595409886,0.6379119516300358,0.1457694130935714,0.4185114837263784,0.016503253317386446,1998-01-02,2019-07-18
TWTR,"Twitter, Inc.",Communication Services,Interactive Media & Services,-7.876442330193112,-7.876442330193112,-7.876442330193112,-2.8433197052172288,15.372630391087139,54.02736833896935,0.1096503412764408,0.1096503412764408,0.1096503412764408,0.01196124238862273,0.16318264227919854,0.5555982839066992,2013-11-07,2019-07-18
TJX,TJX Companies Inc.,Consumer Discretionary,Apparel Retail,6.455909881479638,7.596820735812826,7.120787353636371,0.45203578929626786,-57.571887716533766,20.945369049849027,0.6671875026289662,0.761511486609004,0.5582731050442549,0.0012037371235606997,0.5093783269483276,0.4630463078200644,1998-01-02,2019-07-18
TMK,Torchmark Corp.,Financials,Life & Health Insurance,3.9518297087014043,4.247435553611423,6.464970540949322,13.38348253170356,2.363472592718341,26.462048777484014,0.5712090347823606,0.5674533941114093,0.581719537048444,0.8654864428070815,0.02056354574652175,0.8359463369868093,1998-01-02,2019-07-18
TSS,Total System Services,Information Technology,Internet Software & Services,5.774313809280773,6.7094283816420575,23.194718878719222,28.33371579594026,31.703924258323713,147.1312542316812,0.4555355608948555,0.5003540268958064,0.9701830654837577,0.9340269120058373,0.3720570823264887,0.8517759872141499,1998-01-02,2019-07-18
TSCO,Tractor Supply Company,Consumer Discretionary,Specialty Stores,7.830094843680291,7.929016694085611,3.4799866843977068,1.2579380659658135,32.37611202597155,56.401713181225375,0.6863870637616524,0.6477719877989085,0.15516104595617408,0.010118977226926895,0.7418230542606468,0.8373255586315445,1998-01-02,2019-07-18
TDG,TransDigm Group,Industrials,Aerospace & Defense,25.159531916253506,25.159531916253506,23.81845010852537,17.471383906459792,50.930856800041035,59.15637725503311,0.9618991872815053,0.9618991872815053,0.9437628959082263,0.8563303014156861,0.7134734519591032,0.6645283017834036,2006-03-15,2019-07-18
TRV,The Travelers Companies Inc.,Financials,Property & Casualty Insurance,6.750770370347459,7.699766152307697,12.73449319640112,7.757214587474892,19.572784590789304,59.045363671878825,0.7436782245699611,0.8404062731295425,0.9463809215828902,0.8164758613084506,0.5028261632519506,0.9747654232557332,1998-01-02,2019-07-18
TRIP,TripAdvisor,Communication Services,Interactive Media & Services,-0.8385564424109093,-0.8385564424109093,-0.8385564424109093,-13.585155840827968,-15.172755990584097,-42.277495610184154,0.0029746721415706556,0.0029746721415706556,0.0029746721415706556,0.535916385797272,0.22751983908410922,0.7611840880675796,2011-12-07,2019-07-18
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,8.08093902030993,10.042411432297316,22.026119107775365,13.574751760697756,39.238829153907396,112.13033745776433,0.5926914943916126,0.7235858584898749,0.9159725865358717,0.6046736254607382,0.5683292402750744,0.9122497410406334,1998-01-02,2019-07-18
UDR,"UDR, Inc.",Real Estate,Residential REITs,5.899358681471156,5.885387471162962,9.733571604948121,6.859279382905226,23.036351237778383,11.772316381888203,0.7007767190618356,0.659390646026367,0.8645291806686162,0.7457347030972996,0.825662189427671,0.45180462393489873,1998-01-02,2019-07-18
ULTA,Ulta Beauty,Consumer Discretionary,Specialty Stores,37.40487623889408,37.40487623889408,32.51169030387344,21.166927493962074,49.02444388784253,47.64790433662891,0.8900218416158177,0.8900218416158177,0.889844424911353,0.751385016589355,0.7375042807005692,0.6570654986644835,2007-10-25,2019-07-18
USB,U.S. Bancorp,Financials,Diversified Banks,2.516889186061011,4.242696492476017,10.149183276732355,5.983976701806171,-2.8497004953140004,10.259763035694359,0.19322551840910887,0.5843027296834647,0.9029299211563453,0.5941211641372648,0.037173784485717176,0.28441882573105937,1998-01-02,2019-07-18
UAA,Under Armour Class A,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-2.041576412532242,-2.041576412532242,-8.906166440737962,-31.75584251589829,25.66677512026798,69.76926920865377,0.021700068930495364,0.021700068930495364,0.20436145750809573,0.7132008421971383,0.3993287578223088,0.7535555533010189,2005-11-18,2019-07-18
UA,Under Armour Class C,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-16.487000393025,-16.487000393025,-16.487000393025,-16.487000393025,18.20531347511556,57.566121123629486,0.28870028171081474,0.28870028171081474,0.28870028171081474,0.28870028171081474,0.27000875704150595,0.6950515803741802,2016-04-07,2019-07-18
UNP,Union Pacific Corp,Industrials,Railroads,5.434860516418372,5.559694588387543,5.343373046763333,12.181503962164575,19.550598518457107,13.159084761841754,0.6476240860631781,0.6130524557884605,0.2761492467892924,0.5334194691406102,0.501035456414736,0.311452159244227,1998-01-02,2019-07-18
UAL,United Airlines Holdings,Industrials,Airlines,13.323371044377463,13.323371044377463,22.713954525342196,11.281699323035244,0.5068454621760976,3.725055886058626,0.4310531476028666,0.4310531476028666,0.840168524994253,0.5546267995811841,0.0009510429585417589,0.014355415781668435,2006-02-06,2019-07-18
UNH,United Health Group Inc.,Health Care,Managed Health Care,4.833158394217585,5.308218242096863,27.07663773342217,27.096704277493245,-9.51463677754598,-12.557285589059708,0.24656179196420402,0.24469294842209366,0.9863359957074841,0.9514644799704874,0.31758780924684893,0.15057713003957873,1998-01-02,2019-07-18
UPS,United Parcel Service,Industrials,Air Freight & Logistics,3.5279113402983953,3.5279113402983953,7.352902228546543,2.372284641090605,-15.746102203826206,-16.240637152477333,0.6470473273340425,0.6470473273340425,0.8397378303580245,0.22202684637702805,0.42607380791862154,0.22720427562907208,1999-11-10,2019-07-18
URI,"United Rentals, Inc.",Industrials,Trading Companies & Distributors,10.004241513925693,12.326436833781163,31.382532546323418,14.512982785889172,-17.286698353227425,3.5982500750595614,0.47288631154536775,0.568097619840076,0.8277566326973484,0.36136161525903143,0.17301016361517607,0.007394514908305672,1998-01-02,2019-07-18
UTX,United Technologies,Industrials,Aerospace & Defense,2.5524504877815213,3.5610073932247133,7.158878903691712,5.292347657264029,-1.1449958990649711,21.92778908459303,0.3145301204365652,0.520735107916828,0.7966671612335672,0.4261857901059283,0.0023401623718501963,0.32348148752948347,1998-01-02,2019-07-18
UHS,"Universal Health Services, Inc.",Health Care,Health Care Facilities,4.671270974868635,5.292420047958601,16.131610769911763,1.4497776341745539,3.7588542953034265,-13.965879873078668,0.437176286198911,0.4595516330047129,0.7826209010666259,0.059504717200476565,0.05664394552925278,0.29992393862203237,1998-01-02,2019-07-18
UNM,Unum Group,Financials,Life & Health Insurance,1.63122532922777,3.757710399105685,8.595568732810177,4.24658663530757,-9.620868857460973,-15.158237969090838,0.06616297472716148,0.3630014470768046,0.6960825819641552,0.1170306379579572,0.15681535449396877,0.27496016402216705,1998-01-02,2019-07-18
VFC,V.F. Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",4.8954879281829955,5.340238104914707,-4.498783552581365,5.249260272693146,-1.4361353382038367,9.124182407515246,0.41109423946511614,0.40629776599766887,0.12349215250688238,0.20675924736847806,0.002942112266443364,0.0911943046177327,1998-01-02,2019-07-18
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,3.5342626234306618,3.105298811574664,20.531900132887593,14.728316300270784,-31.86690749057124,-10.000168674197308,0.17822953452330537,0.12270203397331382,0.9147638994641886,0.6384083845207646,0.5007141065253328,0.08472077076351026,1998-01-02,2019-07-18
VAR,Varian Medical Systems,Health Care,Health Care Equipment,5.061450894000652,5.138400240623109,9.82475616516627,10.932728952071757,29.538301774653775,2.1148398988010353,0.5761886528503548,0.5624846384026618,0.8771381860629099,0.7457355358219815,0.7024855605679967,0.009627967285441685,1998-01-02,2019-07-18
VTR,Ventas Inc,Real Estate,Health Care REITs,12.71154263128671,13.050136811557245,2.821421752583775,-2.4654255133688463,19.553219003364376,20.187306020244854,0.7700649144436119,0.758228468265412,0.25924338857987606,0.10890035049956037,0.6145659055670631,0.3393433871260533,1998-01-02,2019-07-18
VRSN,Verisign Inc.,Information Technology,Internet Services & Infrastructure,4.817888037926332,6.332109855986379,21.760274858276563,27.992778935852147,47.87711385780524,69.81991270232571,0.1401639881339083,0.2014320785694856,0.9634957456959793,0.9276906641791409,0.79604066185746,0.9533688001331845,1998-01-30,2019-07-18
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,16.914899548313954,16.914899548313954,16.914899548313954,16.238399796143344,31.919662705049312,69.02285470242053,0.9522577018246815,0.9522577018246815,0.9522577018246815,0.8943488319121512,0.7005212531082929,0.9524357978636723,2009-10-07,2019-07-18
VZ,Verizon Communications,"Communication Services
",Integrated Telecommunication Services,-0.11558342303022995,0.813757072795096,6.004082855206727,2.923363198089435,9.026242383961126,7.111515920991485,0.0008811668560216867,0.048912287106479435,0.7414531876364091,0.2997341966275432,0.39637437229826633,0.14044164209704513,1998-01-02,2019-07-18
VRTX,Vertex Pharmaceuticals Inc,Health Care,Biotechnology,9.820589738377471,11.045991680317368,19.728490163855895,13.510062055248383,-0.6065659001703305,-17.154986176600616,0.5290192956630674,0.5499265653864038,0.8703660607269385,0.4540391264000818,0.0014618263649434082,0.39803752386681424,1998-01-02,2019-07-18
VIAB,Viacom Inc.,Communication Services,Movies & Entertainment,1.3246787046261144,1.3246787046261144,-2.3713227041579854,-18.964190514346303,-4.490955249494977,10.29406256184393,0.018666334797749262,0.018666334797749262,0.037009906169038764,0.8086056291790742,0.05260480437370996,0.1395325024107934,2005-12-05,2019-07-18
V,Visa Inc.,Information Technology,IT Services,5.61665204962758,5.61665204962758,3.385145906611431,2.5568385816055805,25.271080641175693,68.00199290759672,0.17552078418331574,0.17552078418331574,0.05716408941226869,0.008189810992819346,0.5815249392548807,0.9503047162915716,2008-03-19,2019-07-18
VNO,Vornado Realty Trust,Real Estate,Office REITs,4.752389662995249,4.456750215373662,0.3453130770154855,-10.64439929508928,-10.883741872371989,-8.016556429228515,0.5118711249841552,0.4338470786373518,0.0035963316296825365,0.770758425195691,0.4284708226560627,0.3070608532347829,1998-01-02,2019-07-18
VMC,Vulcan Materials,Materials,Construction Materials,2.904385122855402,4.647288984317743,15.422312699068463,11.995504383132172,25.54825646219905,88.93247704222158,0.17386091156459849,0.40179364538618273,0.8228195636984579,0.5566512559546382,0.37116805758634047,0.9419265384111244,1998-01-02,2019-07-18
WAB,Wabtec Corporation,Industrials,Construction Machinery & Heavy Trucks,11.129909836561724,12.724128380730559,6.417501305945517,-1.3730170137360997,-42.345767450787186,-9.943066234925002,0.8238498369912893,0.884056869560886,0.44702124795912596,0.024107076385928242,0.7649770707377781,0.09762761693470956,1998-01-02,2019-07-18
WMT,Walmart,Consumer Staples,Hypermarkets & Super Centers,2.418259582396054,3.00728716049119,6.223629800043251,7.4939942043648955,17.875558294519255,37.81268199327379,0.4355094926074089,0.5927375649282034,0.7197243872448453,0.4437872038411792,0.6077175135576744,0.789415438831293,1998-01-02,2019-07-18
WBA,Walgreens Boots Alliance,Consumer Staples,Drug Retail,4.109857157102015,4.781204903326186,10.900047176233851,-4.269320980206137,-32.04761015936648,-52.46164946239267,0.4873152891803848,0.5540647339731029,0.6505017642784148,0.20591397567572078,0.5427177102569389,0.7300230952782073,1998-01-02,2019-07-18
DIS,The Walt Disney Company,Communication Services,Movies & Entertainment,7.410936551528957,9.641659094163725,17.30822792284068,4.291912714918267,25.903497702305177,91.61550284387967,0.5241701949521129,0.7519091873997777,0.8889023139995106,0.36455080420244423,0.5421476494959308,0.8448784625555465,1998-01-02,2019-07-18
WM,Waste Management Inc.,Industrials,Environmental & Facilities Services,5.054991596673575,6.90001375262288,13.465029421067044,19.127023184126134,34.861050787118074,56.9436438910008,0.5353229687566545,0.8101731549412406,0.919882264123388,0.9625789309859348,0.8489539076859427,0.9664214559911999,1998-01-02,2019-07-18
WAT,Waters Corporation,Health Care,Health Care Distributors,7.270641286865054,8.963069660657496,14.254603828633927,17.146433072941146,22.26063156711673,-25.063743990209108,0.5500006143754648,0.6726279798591235,0.9522247354091372,0.9085922684690069,0.34880417202659564,0.3350879387854422,1998-01-02,2019-07-18
WEC,Wec Energy Group Inc,Utilities,Electric Utilities,5.075942710232528,5.580164156480438,6.302852369635881,10.60840190817871,30.74014990923464,41.24813027502854,0.7425449384449798,0.7606067471189651,0.503600736866498,0.8511714575014012,0.9065266451447263,0.8928769056457851,1998-01-02,2019-07-18
WCG,WellCare,Health Care,Managed Health Care,14.287015473371367,14.287015473371367,26.717352931080928,39.76303001112864,-4.467600472362465,21.634248631174337,0.5884408972853349,0.5884408972853349,0.9376692393770614,0.949223381024452,0.0226221890468129,0.2317191127010525,2004-07-01,2019-07-18
WFC,Wells Fargo,Financials,Diversified Banks,0.3094162921431831,0.11296719900104613,8.916150354224905,-0.49607804229866437,-21.855304151757103,-17.53067423472272,0.00426309780359313,0.00046578586717416215,0.7562943860839424,0.008875054283359551,0.7628874153952647,0.6240617679978738,1998-01-02,2019-07-18
WELL,Welltower Inc.,Real Estate,Health Care REITs,6.430505009380116,6.430505009380116,5.069197565250283,-0.39698747520482414,34.76592842837341,28.598156721974455,0.880019757389104,0.880019757389104,0.6118724746323895,0.0031452392688725572,0.8809632171398879,0.606756522345633,2001-01-02,2019-07-18
WDC,Western Digital,Information Technology,"Technology Hardware, Storage & Peripherals",15.277305217978832,17.60942836295918,8.80439193427316,-9.278390883384835,-31.297767466734683,-8.948670374340551,0.7947440461192137,0.8638751507886896,0.34125842093413705,0.20140808679105715,0.3442845986242312,0.013750488320911636,1998-01-02,2019-07-18
WU,Western Union Co,Information Technology,Internet Software & Services,-0.15898057518479725,-0.15898057518479725,1.3797870472959328,0.8615946380398753,4.5777663006653535,33.12903439520982,0.0017043627107825587,0.0017043627107825587,0.14168210606996767,0.03494167302425499,0.07525881158212755,0.86141619760474,2006-10-02,2019-07-18
WRK,WestRock,Materials,Paper Packaging,-1.2807039600156833,-1.2807039600156833,-1.2807039600156833,-1.2807039600156833,-39.93220188877894,-22.107715818920326,0.005811770470717348,0.005811770470717348,0.005811770470717348,0.005811770470717348,0.8170900482909282,0.5092159483466931,2015-06-24,2019-07-18
WY,Weyerhaeuser,Real Estate,Specialized REITS,-4.280306434225545,-4.753997547311761,2.140803703995786,-2.2151319036900485,-28.49909592418087,-3.99490504945762,0.44196251539585774,0.4569791873761113,0.06168484271955144,0.07120675712762847,0.5257407961683916,0.017436726265881997,1998-01-02,2019-07-18
WHR,Whirlpool Corp.,Consumer Discretionary,Household Appliances,5.807304024434412,6.275928696853961,10.397923720673962,-5.703237348752898,16.452802888411398,7.471428553703197,0.6059198025654666,0.6047002439539994,0.543687261462517,0.31247447557498775,0.22614169240203252,0.03999174091431712,1998-01-02,2019-07-18
WMB,Williams Cos.,Energy,Oil & Gas Storage & Transportation,2.3195276648183993,3.6319156952895115,1.9000659226069194,-11.903467852430637,-1.481705248265952,6.339955284709364,0.05663155968758715,0.1130939232887489,0.032766504685622144,0.32551549256342105,0.0031497869332308692,0.09697963601290338,1998-01-02,2019-07-18
WLTW,Willis Towers Watson,Financials,Insurance Brokers,12.915408356582292,12.915408356582292,12.915408356582292,12.915408356582292,35.24727653170932,42.730838312530906,0.8228872006307083,0.8228872006307083,0.8228872006307083,0.8228872006307083,0.7770789892923075,0.8456036522117805,2016-01-05,2019-07-18
WYNN,Wynn Resorts Ltd,Consumer Discretionary,Casinos & Gaming,10.00910325361315,10.00910325361315,3.7039291360523086,3.6616264300409984,-7.067675529400407,5.887900898491316,0.5059691224353167,0.5059691224353167,0.0988599146773893,0.028460256621981705,0.0257834117493152,0.0098770215053402,2002-10-25,2019-07-18
XEL,Xcel Energy Inc,Utilities,Multi-Utilities,3.6169967575714113,5.160654403773202,10.685407859456486,11.79713066361614,32.51519185961329,39.3734390368369,0.333405796426682,0.5867051966547798,0.9680748386991386,0.8829192119596219,0.9110707035735803,0.8758759296539771,1998-01-02,2019-07-18
XRX,Xerox,Information Technology,"Technology Hardware, Storage & Peripherals",-2.7699350327177297,0.9510116444874095,12.62119937756987,29.65542595228312,41.72629821807872,69.25884695328418,0.06596707478728425,0.013454409812914347,0.49081923815898637,0.475544405556625,0.4557884328222306,0.6361356676188972,1998-01-02,2019-07-18
XLNX,Xilinx,Information Technology,Semiconductors,1.970546544337748,2.910462963602267,14.140369575022005,22.664885140684277,87.60718307577295,-3.3991402299407336,0.07651299524985478,0.1378563805375852,0.8988375080855805,0.875415651959984,0.76231262293444,0.0033123355866298,1998-01-02,2019-07-18
XYL,Xylem Inc.,Industrials,Industrial Machinery,17.92167468750798,17.92167468750798,17.92167468750798,22.346059146889075,11.928971396310661,31.522774339325068,0.9257812634725604,0.9257812634725604,0.9257812634725604,0.9065590095831907,0.1828047890190819,0.5266968712517514,2011-10-13,2019-07-18
YUM,Yum! Brands Inc,Consumer Discretionary,Restaurants,4.747803084783397,5.404067199546692,8.458801534968474,4.449396090617985,34.73095601587857,47.71340680707663,0.5643090813195301,0.6226113789437924,0.7245734827545327,0.23714467945078,0.9223655460650688,0.9129236009089611,1998-01-02,2019-07-18
ZBH,Zimmer Biomet Holdings,Health Care,Health Care Equipment,5.78387287308908,5.78387287308908,10.909642215986025,2.6521318858887755,-1.633050691295579,2.517938403790354,0.5672733827549262,0.5672733827549262,0.8488186218153804,0.2052802727498949,0.005174645875440587,0.005341225908629177,2001-07-25,2019-07-18
ZION,Zions Bancorp,Financials,Regional Banks,-3.409473903515592,-3.5442819748036647,11.916866453156327,18.126717204822484,-13.70251638875828,-20.25167732833254,0.19096273299721334,0.1719215364704344,0.783043032871625,0.716755270376097,0.33154556864806095,0.4809076117574314,1998-01-02,2019-07-18
ZTS,Zoetis,Health Care,Pharmaceuticals,22.263259394864242,22.263259394864242,22.263259394864242,23.740236498556122,27.343996428878015,80.60754831482535,0.9360205346954459,0.9360205346954459,0.9360205346954459,0.9175139446450152,0.6030563931560793,0.9152721871918171,2013-02-01,2019-07-18
